rsi_length,n_ventana,rsi_buy_trigger,rsi_sell_trigger,floor_pct,factor_caida,factor_subida,pct_ath_proyectado,guardia_compra,guardia_precio_compra,guardia_precio_venta,usdt_reserva_pct,btc_acumula_pct,prof_zona_pct,pnl_pct,portfolio_final,usdt_final,btc_libre,btc_en_pos,btc_total,n_pos_final,total_compras,total_ventas,total_trades,ordenes_canceladas,max_drawdown,btc_total_usd,pnl_norm,btc_norm,port_norm,combo_score
14,30,20,90,15,3.5,1.5,350,False,True,True,0,0,0.0,453.7364,5537.36,73.22,0.0,0.0437478,0.0437478,17,18,1,19,8,31.59,5464.140905454,0.8145471597632059,0.7083212608103963,0.8145367963794324,0.7826773174006083
14,30,20,90,15,3.5,1.5,350,True,True,True,0,0,0.0,453.7364,5537.36,73.22,0.0,0.0437478,0.0437478,17,18,1,19,8,31.59,5464.140905454,0.8145471597632059,0.7083212608103963,0.8145367963794324,0.7826773174006083
14,30,10,90,25,1.0,1.5,750,False,False,True,0,1,0.0,452.9284,5529.28,25.66,2.35e-06,0.0440616,0.04406395,3,4,1,5,0,32.03,5503.628334473499,0.7998611371125607,0.777716317661003,0.7998509605772551,0.7932156559700323
14,20,10,90,25,1.0,1.5,750,False,False,False,0,1,0.0,452.9284,5529.28,25.66,2.35e-06,0.0440616,0.04406395,3,4,1,5,0,32.03,5503.628334473499,0.7998611371125607,0.777716317661003,0.7998509605772551,0.7932156559700323
14,20,10,90,25,1.0,1.5,750,False,False,True,0,1,0.0,452.9284,5529.28,25.66,2.35e-06,0.0440616,0.04406395,3,4,1,5,0,32.03,5503.628334473499,0.7998611371125607,0.777716317661003,0.7998509605772551,0.7932156559700323
14,30,10,90,25,1.0,1.5,750,False,False,False,0,1,0.0,452.9284,5529.28,25.66,2.35e-06,0.0440616,0.04406395,3,4,1,5,0,32.03,5503.628334473499,0.7998611371125607,0.777716317661003,0.7998509605772551,0.7932156559700323
14,30,10,90,25,1.0,1.5,750,False,False,False,0,0,0.0,452.9206,5529.21,25.66,0.0,0.04406326,0.04406326,3,4,1,5,0,32.03,5503.542152831799,0.7997193661018237,0.7775648623732385,0.7997237318017418,0.7930738881232318
14,30,10,90,25,1.0,1.5,750,False,False,True,0,0,0.0,452.9206,5529.21,25.66,0.0,0.04406326,0.04406326,3,4,1,5,0,32.03,5503.542152831799,0.7997193661018237,0.7775648623732385,0.7997237318017418,0.7930738881232318
14,20,10,90,25,1.0,1.5,750,False,False,True,0,0,0.0,452.9206,5529.21,25.66,0.0,0.04406326,0.04406326,3,4,1,5,0,32.03,5503.542152831799,0.7997193661018237,0.7775648623732385,0.7997237318017418,0.7930738881232318
14,20,10,90,25,1.0,1.5,750,False,False,False,0,0,0.0,452.9206,5529.21,25.66,0.0,0.04406326,0.04406326,3,4,1,5,0,32.03,5503.542152831799,0.7997193661018237,0.7775648623732385,0.7997237318017418,0.7930738881232318
14,30,10,90,25,1.0,1.5,500,False,False,False,0,1,0.0,452.6374,5526.37,25.97,3.24e-06,0.04403488,0.04403812,3,4,1,5,0,32.03,5500.4021434516,0.7945719878658556,0.7720466218885816,0.7945618786237485,0.7878123562242519
14,30,10,90,25,1.0,1.5,500,False,False,True,0,1,0.0,452.6374,5526.37,25.97,3.24e-06,0.04403488,0.04403812,3,4,1,5,0,32.03,5500.4021434516,0.7945719878658556,0.7720466218885816,0.7945618786237485,0.7878123562242519
14,20,10,90,25,1.0,1.5,500,False,False,True,0,1,0.0,452.6374,5526.37,25.97,3.24e-06,0.04403488,0.04403812,3,4,1,5,0,32.03,5500.4021434516,0.7945719878658556,0.7720466218885816,0.7945618786237485,0.7878123562242519
14,20,10,90,25,1.0,1.5,500,False,False,False,0,1,0.0,452.6374,5526.37,25.97,3.24e-06,0.04403488,0.04403812,3,4,1,5,0,32.03,5500.4021434516,0.7945719878658556,0.7720466218885816,0.7945618786237485,0.7878123562242519
14,20,10,90,25,1.0,1.5,500,False,False,False,0,0,0.0,452.6267,5526.27,25.98,0.0,0.04403717,0.04403717,3,4,1,5,0,32.03,5500.2834875681,0.7943775071203584,0.7718380964923834,0.7943801232301582,0.7876162071539259
14,20,10,90,25,1.0,1.5,500,False,False,True,0,0,0.0,452.6267,5526.27,25.98,0.0,0.04403717,0.04403717,3,4,1,5,0,32.03,5500.2834875681,0.7943775071203584,0.7718380964923834,0.7943801232301582,0.7876162071539259
14,30,10,90,25,1.0,1.5,500,False,False,False,0,0,0.0,452.6267,5526.27,25.98,0.0,0.04403717,0.04403717,3,4,1,5,0,32.03,5500.2834875681,0.7943775071203584,0.7718380964923834,0.7943801232301582,0.7876162071539259
14,30,10,90,25,1.0,1.5,500,False,False,True,0,0,0.0,452.6267,5526.27,25.98,0.0,0.04403717,0.04403717,3,4,1,5,0,32.03,5500.2834875681,0.7943775071203584,0.7718380964923834,0.7943801232301582,0.7876162071539259
14,20,20,90,15,3.5,0.5,750,False,False,True,0,1,0.0,452.3527,5523.53,12.96,4.296e-05,0.04407651,0.04411948,77,78,1,79,8,32.18,5510.5640831164,0.7893973459739762,0.7899051758198347,0.7894000254457552,0.7895502308220895
14,20,20,90,15,3.5,0.5,750,False,False,False,0,1,0.0,452.3527,5523.53,12.96,4.296e-05,0.04407651,0.04411948,77,78,1,79,8,32.18,5510.5640831164,0.7893973459739762,0.7899051758198347,0.7894000254457552,0.7895502308220895
14,20,20,90,15,3.5,0.5,750,False,False,True,0,0,0.0,452.31,5523.1,13.08,0.0,0.04411514,0.04411514,77,78,1,79,8,32.18,5510.022013080199,0.7886212405690468,0.7889525440098331,0.7886184772533137,0.7887200789381361
14,20,20,90,15,3.5,0.5,750,False,False,False,0,0,0.0,452.31,5523.1,13.08,0.0,0.04411514,0.04411514,77,78,1,79,8,32.18,5510.022013080199,0.7886212405690468,0.7889525440098331,0.7886184772533137,0.7887200789381361
14,30,10,90,25,1.0,1.5,350,False,False,True,0,1,0.0,452.2248,5522.25,26.42,4.5e-06,0.043997,0.0440015,3,4,1,5,0,32.03,5495.828271394999,0.7870726649133107,0.7640085166161814,0.7870735564077869,0.7801535987230672
14,30,10,90,25,1.0,1.5,350,False,False,False,0,1,0.0,452.2248,5522.25,26.42,4.5e-06,0.043997,0.0440015,3,4,1,5,0,32.03,5495.828271394999,0.7870726649133107,0.7640085166161814,0.7870735564077869,0.7801535987230672
14,20,10,90,25,1.0,1.5,350,False,False,True,0,1,0.0,452.2248,5522.25,26.42,4.5e-06,0.043997,0.0440015,3,4,1,5,0,32.03,5495.828271394999,0.7870726649133107,0.7640085166161814,0.7870735564077869,0.7801535987230672
14,20,10,90,25,1.0,1.5,350,False,False,False,0,1,0.0,452.2248,5522.25,26.42,4.5e-06,0.043997,0.0440015,3,4,1,5,0,32.03,5495.828271394999,0.7870726649133107,0.7640085166161814,0.7870735564077869,0.7801535987230672
14,20,10,90,25,1.0,1.5,350,False,False,True,0,0,0.0,452.2099,5522.1,26.44,0.0,0.04400018,0.04400018,3,4,1,5,0,32.02,5495.6634021674,0.7868018459312627,0.7637187760656745,0.7868009233174006,0.7798767404488138
14,30,10,90,25,1.0,1.5,350,False,False,False,0,0,0.0,452.2099,5522.1,26.44,0.0,0.04400018,0.04400018,3,4,1,5,0,32.02,5495.6634021674,0.7868018459312627,0.7637187760656745,0.7868009233174006,0.7798767404488138
14,30,10,90,25,1.0,1.5,350,False,False,True,0,0,0.0,452.2099,5522.1,26.44,0.0,0.04400018,0.04400018,3,4,1,5,0,32.02,5495.6634021674,0.7868018459312627,0.7637187760656745,0.7868009233174006,0.7798767404488138
14,20,10,90,25,1.0,1.5,350,False,False,False,0,0,0.0,452.2099,5522.1,26.44,0.0,0.04400018,0.04400018,3,4,1,5,0,32.02,5495.6634021674,0.7868018459312627,0.7637187760656745,0.7868009233174006,0.7798767404488138
14,20,20,90,15,3.5,0.5,500,False,False,False,0,1,0.0,451.8634,5518.63,14.28,4.794e-05,0.04402185,0.04406979,77,78,1,79,8,32.17,5504.3577559047,0.7805039414158561,0.7789982000965797,0.7804940111597819,0.7800502329688583
14,20,20,90,15,3.5,0.5,500,False,False,True,0,1,0.0,451.8634,5518.63,14.28,4.794e-05,0.04402185,0.04406979,77,78,1,79,8,32.17,5504.3577559047,0.7805039414158561,0.7789982000965797,0.7804940111597819,0.7800502329688583
14,20,20,90,15,3.5,0.5,500,False,False,True,0,0,0.0,451.8158,5518.16,14.4,0.0,0.04406496,0.04406496,77,78,1,79,8,32.16,5503.7544844128,0.779638774734952,0.777938013082225,0.7796397608099023,0.7791287434541241
14,20,20,90,15,3.5,0.5,500,False,False,False,0,0,0.0,451.8158,5518.16,14.4,0.0,0.04406496,0.04406496,77,78,1,79,8,32.16,5503.7544844128,0.779638774734952,0.777938013082225,0.7796397608099023,0.7791287434541241
14,20,20,90,15,3.5,0.5,350,False,False,True,0,1,0.0,451.2991,5512.99,15.79,5.368e-05,0.04395882,0.04401249,77,78,1,79,8,32.15,5497.2009326156995,0.7702473540621938,0.7664208261995701,0.7702430069612317,0.7690985262832142
14,20,20,90,15,3.5,0.5,350,False,False,False,0,1,0.0,451.2991,5512.99,15.79,5.368e-05,0.04395882,0.04401249,77,78,1,79,8,32.15,5497.2009326156995,0.7702473540621938,0.7664208261995701,0.7702430069612317,0.7690985262832142
14,20,20,90,15,3.5,0.5,350,False,False,False,0,0,0.0,451.2457,5512.46,15.93,0.0,0.04400708,0.04400708,77,78,1,79,8,32.15,5496.525218584399,0.7692767679117672,0.7652333289433244,0.7692797033751982,0.7680643233139206
14,20,20,90,15,3.5,0.5,350,False,False,True,0,0,0.0,451.2457,5512.46,15.93,0.0,0.04400708,0.04400708,77,78,1,79,8,32.15,5496.525218584399,0.7692767679117672,0.7652333289433244,0.7692797033751982,0.7680643233139206
14,10,20,90,15,3.5,0.5,750,False,False,True,0,1,0.0,451.1688,5511.69,41.32,6.261e-05,0.04373505,0.04379766,52,53,1,54,8,31.9,5470.3684658238,0.7678790511520706,0.7192655516045485,0.7678801868445444,0.7532952284263087
14,10,20,90,15,3.5,0.5,750,False,False,False,0,1,0.0,451.1688,5511.69,41.32,6.261e-05,0.04373505,0.04379766,52,53,1,54,8,31.9,5470.3684658238,0.7678790511520706,0.7192655516045485,0.7678801868445444,0.7532952284263087
14,10,20,90,15,3.5,0.5,750,False,False,False,0,0,0.0,451.0371,5510.37,41.65,0.0,0.04378447,0.04378447,52,53,1,54,8,31.89,5468.7210225571,0.7654853021630984,0.716370341103648,0.7654810156491397,0.7507499565424716
14,10,20,90,15,3.5,0.5,750,False,False,True,0,0,0.0,451.0371,5510.37,41.65,0.0,0.04378447,0.04378447,52,53,1,54,8,31.89,5468.7210225571,0.7654853021630984,0.716370341103648,0.7654810156491397,0.7507499565424716
14,10,20,90,15,3.5,0.5,500,False,False,False,0,1,0.0,449.6785,5496.79,45.06,6.977e-05,0.04357864,0.04364841,52,53,1,54,8,31.86,5451.727002021299,0.7407917002161094,0.686505114359717,0.7407986331994406,0.7245071110558579
14,10,20,90,15,3.5,0.5,500,False,False,True,0,1,0.0,449.6785,5496.79,45.06,6.977e-05,0.04357864,0.04364841,52,53,1,54,8,31.86,5451.727002021299,0.7407917002161094,0.686505114359717,0.7407986331994406,0.7245071110558579
14,10,20,90,15,3.5,0.5,500,False,False,True,0,0,0.0,449.5318,5495.32,45.43,0.0,0.04363372,0.04363372,52,53,1,54,8,31.85,5449.8922073595995,0.738125314668028,0.6832806532332414,0.738126828913648,0.721672219086716
14,10,20,90,15,3.5,0.5,500,False,False,False,0,0,0.0,449.5318,5495.32,45.43,0.0,0.04363372,0.04363372,52,53,1,54,8,31.85,5449.8922073595995,0.738125314668028,0.6832806532332414,0.738126828913648,0.721672219086716
14,10,10,90,25,1.0,1.5,750,False,False,False,0,1,0.0,449.216,5492.16,45.66,2.35e-06,0.04360419,0.04360655,1,2,1,3,0,31.86,5446.4986490915,0.7323854063102639,0.6773168269019714,0.732383358476163,0.715864422920956
14,10,10,90,25,1.0,1.5,750,False,False,True,0,1,0.0,449.216,5492.16,45.66,2.35e-06,0.04360419,0.04360655,1,2,1,3,0,31.86,5446.4986490915,0.7323854063102639,0.6773168269019714,0.732383358476163,0.715864422920956
14,10,10,90,25,1.0,1.5,750,False,False,True,0,0,0.0,449.2069,5492.07,45.68,0.0,0.0436057,0.0436057,1,2,1,3,0,31.86,5446.392483301,0.7322200067977384,0.6771302515474774,0.7322197786219306,0.7156930345874986
14,10,10,90,25,1.0,1.5,750,False,False,False,0,0,0.0,449.2069,5492.07,45.68,0.0,0.0436057,0.0436057,1,2,1,3,0,31.86,5446.392483301,0.7322200067977384,0.6771302515474774,0.7322197786219306,0.7156930345874986
14,10,10,90,25,1.0,1.5,500,False,False,False,0,1,0.0,448.8792,5488.79,46.22,3.24e-06,0.04357183,0.04357508,1,2,1,3,0,31.85,5442.5680168244,0.7262638067697478,0.6704091487773832,0.7262582017121362,0.7095062883605161
14,10,10,90,25,1.0,1.5,500,False,False,True,0,1,0.0,448.8792,5488.79,46.22,3.24e-06,0.04357183,0.04357508,1,2,1,3,0,31.85,5442.5680168244,0.7262638067697478,0.6704091487773832,0.7262582017121362,0.7095062883605161
14,10,10,90,25,1.0,1.5,500,False,False,True,0,0,0.0,448.8668,5488.67,46.24,0.0,0.04357392,0.04357392,1,2,1,3,0,31.85,5442.4231317456,0.7260384272142177,0.6701545282936042,0.7260400952398268,0.7092735911431556
14,10,10,90,25,1.0,1.5,500,False,False,False,0,0,0.0,448.8668,5488.67,46.24,0.0,0.04357392,0.04357392,1,2,1,3,0,31.85,5442.4231317456,0.7260384272142177,0.6701545282936042,0.7260400952398268,0.7092735911431556
14,30,20,90,15,3.5,1.5,750,False,False,True,0,0,0.0,448.7438,5487.44,1.04,0.0,0.04392596,0.04392596,80,81,1,82,8,33.41,5486.3932551428,0.7238028074295282,0.7474274551121648,0.7238045038986529,0.7308905410281441
14,30,20,90,15,3.5,1.5,750,False,False,True,0,1,0.0,448.7438,5487.44,1.04,2e-08,0.04392595,0.04392596,80,81,1,82,8,33.41,5486.3932551428,0.7238028074295282,0.7474274551121648,0.7238045038986529,0.7308905410281441
14,30,20,90,15,3.5,1.5,750,False,False,False,0,1,0.0,448.7438,5487.44,1.04,2e-08,0.04392595,0.04392596,80,81,1,82,8,33.41,5486.3932551428,0.7238028074295282,0.7474274551121648,0.7238045038986529,0.7308905410281441
14,30,20,90,15,3.5,1.5,750,False,False,False,0,0,0.0,448.7438,5487.44,1.04,0.0,0.04392596,0.04392596,80,81,1,82,8,33.41,5486.3932551428,0.7238028074295282,0.7474274551121648,0.7238045038986529,0.7308905410281441
14,30,20,90,15,3.5,1.5,500,False,False,False,0,0,0.0,448.7431,5487.43,1.05,0.0,0.04392589,0.04392589,80,81,1,82,8,33.41,5486.3845120777,0.7237900843901032,0.7474120900829717,0.723786328359295,0.7308759348918021
14,30,20,90,15,3.5,1.5,500,False,False,True,0,1,0.0,448.7431,5487.43,1.05,3e-08,0.04392587,0.04392589,80,81,1,82,8,33.41,5486.3845120777,0.7237900843901032,0.7474120900829717,0.723786328359295,0.7308759348918021
14,30,20,90,15,3.5,1.5,500,False,False,False,0,1,0.0,448.7431,5487.43,1.05,3e-08,0.04392587,0.04392589,80,81,1,82,8,33.41,5486.3845120777,0.7237900843901032,0.7474120900829717,0.723786328359295,0.7308759348918021
14,30,20,90,15,3.5,1.5,500,False,False,True,0,0,0.0,448.7431,5487.43,1.05,0.0,0.04392589,0.04392589,80,81,1,82,8,33.41,5486.3845120777,0.7237900843901032,0.7474120900829717,0.723786328359295,0.7308759348918021
14,30,20,90,15,3.5,1.5,350,False,False,True,0,0,0.0,448.7421,5487.42,1.05,0.0,0.04392579,0.04392579,80,81,1,82,8,33.41,5486.3720219847,0.7237719086194954,0.7473901400412659,0.7237681528199356,0.7308566268861146
14,30,20,90,15,3.5,1.5,350,False,False,False,0,0,0.0,448.7421,5487.42,1.05,0.0,0.04392579,0.04392579,80,81,1,82,8,33.41,5486.3720219847,0.7237719086194954,0.7473901400412659,0.7237681528199356,0.7308566268861146
14,30,20,90,15,3.5,1.5,350,False,False,False,0,1,0.0,448.7421,5487.42,1.05,4e-08,0.04392575,0.04392579,80,81,1,82,8,33.41,5486.3720219847,0.7237719086194954,0.7473901400412659,0.7237681528199356,0.7308566268861146
14,30,20,90,15,3.5,1.5,350,False,False,True,0,1,0.0,448.7421,5487.42,1.05,4e-08,0.04392575,0.04392579,80,81,1,82,8,33.41,5486.3720219847,0.7237719086194954,0.7473901400412659,0.7237681528199356,0.7308566268861146
14,10,10,90,25,1.0,1.5,350,False,False,False,0,1,0.0,448.4017,5484.02,47.02,4.5e-06,0.04352596,0.04353046,1,2,1,3,0,31.84,5436.9949373278,0.717584876304793,0.6606150401685763,0.7175884694378318,0.7004946440905357
14,10,10,90,25,1.0,1.5,350,False,False,True,0,1,0.0,448.4017,5484.02,47.02,4.5e-06,0.04352596,0.04353046,1,2,1,3,0,31.84,5436.9949373278,0.717584876304793,0.6606150401685763,0.7175884694378318,0.7004946440905357
14,10,10,90,25,1.0,1.5,350,False,False,True,0,0,0.0,448.3845,5483.84,47.05,0.0,0.04352885,0.04352885,1,2,1,3,0,31.84,5436.7938468305,0.7172722530503485,0.6602616444971248,0.717261309729367,0.7001668818201852
14,10,10,90,25,1.0,1.5,350,False,False,False,0,0,0.0,448.3845,5483.84,47.05,0.0,0.04352885,0.04352885,1,2,1,3,0,31.84,5436.7938468305,0.7172722530503485,0.6602616444971248,0.717261309729367,0.7001668818201852
14,10,20,90,15,3.5,0.5,350,False,False,True,0,1,0.0,447.9677,5479.68,49.35,7.799e-05,0.04339909,0.04347707,52,53,1,54,8,31.81,5430.3264766751,0.7096965918612528,0.6488959129022345,0.709700285355969,0.6914571268724906
14,10,20,90,15,3.5,0.5,350,False,False,False,0,1,0.0,447.9677,5479.68,49.35,7.799e-05,0.04339909,0.04347707,52,53,1,54,8,31.81,5430.3264766751,0.7096965918612528,0.6488959129022345,0.709700285355969,0.6914571268724906
14,10,20,90,15,3.5,0.5,350,False,False,False,0,0,0.0,447.8037,5478.04,49.76,0.0,0.04346065,0.04346065,52,53,1,54,8,31.81,5428.2756034045005,0.7067157654816666,0.6452917160542613,0.7067194969010709,0.6882892969373259
14,10,20,90,15,3.5,0.5,350,False,False,True,0,0,0.0,447.8037,5478.04,49.76,0.0,0.04346065,0.04346065,52,53,1,54,8,31.81,5428.2756034045005,0.7067157654816666,0.6452917160542613,0.7067194969010709,0.6882892969373259
14,30,20,90,15,3.5,0.5,750,False,False,True,0,1,0.0,447.2607,5472.61,5.02,1.51e-05,0.04376027,0.04377537,80,81,1,82,8,33.41,5467.5844240941,0.6968463220419383,0.7143728873084861,0.6968501790290625,0.7021050630193275
14,30,20,90,15,3.5,0.5,750,False,False,False,0,1,0.0,447.2607,5472.61,5.02,1.51e-05,0.04376027,0.04377537,80,81,1,82,8,33.41,5467.5844240941,0.6968463220419383,0.7143728873084861,0.6968501790290625,0.7021050630193275
14,30,20,90,15,3.5,0.5,750,False,False,True,0,0,0.0,447.2457,5472.46,5.06,0.0,0.04377385,0.04377385,80,81,1,82,8,33.41,5467.3945746805,0.69657368548283,0.7140392466745694,0.6965775459386763,0.7018141259315211
14,30,20,90,15,3.5,0.5,750,False,False,False,0,0,0.0,447.2457,5472.46,5.06,0.0,0.04377385,0.04377385,80,81,1,82,8,33.41,5467.3945746805,0.69657368548283,0.7140392466745694,0.6965775459386763,0.7018141259315211
14,30,20,90,15,3.5,0.5,500,False,False,False,0,1,0.0,447.087,5470.87,5.49,1.687e-05,0.04374087,0.04375774,80,81,1,82,8,33.41,5465.3824206982,0.6936891906874617,0.7105030949558812,0.6936876351805742,0.6987330508666101
14,30,20,90,15,3.5,0.5,500,False,False,True,0,1,0.0,447.087,5470.87,5.49,1.687e-05,0.04374087,0.04375774,80,81,1,82,8,33.41,5465.3824206982,0.6936891906874617,0.7105030949558812,0.6936876351805742,0.6987330508666101
14,30,20,90,15,3.5,0.5,500,False,False,False,0,0,0.0,447.0703,5470.7,5.53,0.0,0.04375604,0.04375604,80,81,1,82,8,33.41,5465.1700891172,0.6933856553183206,0.7101299442468948,0.6933786510114689,0.6984075411355226
14,30,20,90,15,3.5,0.5,500,False,False,True,0,0,0.0,447.0703,5470.7,5.53,0.0,0.04375604,0.04375604,80,81,1,82,8,33.41,5465.1700891172,0.6933856553183206,0.7101299442468948,0.6933786510114689,0.6984075411355226
14,30,20,90,15,3.5,0.5,350,False,False,False,0,1,0.0,446.886,5468.86,6.03,1.891e-05,0.04371842,0.04373733,80,81,1,82,8,33.41,5462.833192716899,0.6900358607954082,0.7060230914438733,0.6900343517693885,0.6948317281847438
14,30,20,90,15,3.5,0.5,350,False,False,True,0,1,0.0,446.886,5468.86,6.03,1.891e-05,0.04371842,0.04373733,80,81,1,82,8,33.41,5462.833192716899,0.6900358607954082,0.7060230914438733,0.6900343517693885,0.6948317281847438
14,30,20,90,15,3.5,0.5,350,False,False,True,0,0,0.0,446.8672,5468.67,6.08,0.0,0.04373542,0.04373542,80,81,1,82,8,33.41,5462.594631940599,0.6896941563079922,0.7056038456473062,0.6896890165215659,0.6944660351525012
14,30,20,90,15,3.5,0.5,350,False,False,False,0,0,0.0,446.8672,5468.67,6.08,0.0,0.04373542,0.04373542,80,81,1,82,8,33.41,5462.594631940599,0.6896941563079922,0.7056038456473062,0.6896890165215659,0.6944660351525012
14,20,20,90,15,3.5,0.25,750,False,False,True,0,1,0.0,443.0568,5430.57,37.9,0.00013749,0.04303811,0.0431756,77,78,1,79,8,32.03,5392.672593308,0.6204371999861864,0.5827231221739324,0.620440211563278,0.6091235789579285
14,20,20,90,15,3.5,0.25,750,False,False,False,0,1,0.0,443.0568,5430.57,37.9,0.00013749,0.04303811,0.0431756,77,78,1,79,8,32.03,5392.672593308,0.6204371999861864,0.5827231221739324,0.620440211563278,0.6091235789579285
14,20,20,90,15,3.5,0.25,750,False,False,False,0,0,0.0,442.9202,5429.2,38.26,0.0,0.04316173,0.04316173,77,78,1,79,8,32.03,5390.9402174089,0.6179543897212384,0.5796786513894382,0.6179501626710773,0.6064708228116662
14,20,20,90,15,3.5,0.25,750,False,False,True,0,0,0.0,442.9202,5429.2,38.26,0.0,0.04316173,0.04316173,77,78,1,79,8,32.03,5390.9402174089,0.6179543897212384,0.5796786513894382,0.6179501626710773,0.6064708228116662
14,20,20,90,15,3.5,0.5,750,True,False,True,0,1,0.0,442.8055,5428.05,61.16,6.033e-05,0.04290889,0.04296923,28,29,1,30,8,31.92,5366.8967883839,0.6158696288325881,0.5374248211071595,0.615859975644778,0.5923342558773975
14,20,20,90,15,3.5,0.5,750,True,False,False,0,1,0.0,442.8055,5428.05,61.16,6.033e-05,0.04290889,0.04296923,28,29,1,30,8,31.92,5366.8967883839,0.6158696288325881,0.5374248211071595,0.615859975644778,0.5923342558773975
14,20,20,90,15,3.5,0.5,750,True,False,False,0,0,0.0,442.5949,5425.95,61.72,0.0,0.04294789,0.04294789,28,29,1,30,8,31.92,5364.2314025377,0.6120418115427045,0.5327406822072968,0.6120431123793599,0.5882517329094133
14,20,20,90,15,3.5,0.5,750,True,False,True,0,0,0.0,442.5949,5425.95,61.72,0.0,0.04294789,0.04294789,28,29,1,30,8,31.92,5364.2314025377,0.6120418115427045,0.5327406822072968,0.6120431123793599,0.5882517329094133
14,20,20,90,15,3.5,0.25,500,False,False,False,0,1,0.0,442.2953,5422.95,39.94,0.00014523,0.04295305,0.04309828,77,78,1,79,8,32.03,5383.0152534004,0.6065963506687773,0.5657513499275655,0.6065904505716208,0.5943416704269824
14,20,20,90,15,3.5,0.25,500,False,False,True,0,1,0.0,442.2953,5422.95,39.94,0.00014523,0.04295305,0.04309828,77,78,1,79,8,32.03,5383.0152534004,0.6065963506687773,0.5657513499275655,0.6065904505716208,0.5943416704269824
14,20,20,90,15,3.5,0.25,500,False,False,False,0,0,0.0,442.151,5421.51,40.32,0.0,0.04308363,0.04308363,77,78,1,79,8,32.03,5381.185454775899,0.6039735869701536,0.5625356688177703,0.6039731729039067,0.5915421287111892
14,20,20,90,15,3.5,0.25,500,False,False,True,0,0,0.0,442.151,5421.51,40.32,0.0,0.04308363,0.04308363,77,78,1,79,8,32.03,5381.185454775899,0.6039735869701536,0.5625356688177703,0.6039731729039067,0.5915421287111892
14,20,20,90,15,3.5,0.25,350,False,False,True,0,1,0.0,441.4646,5414.65,42.17,0.00015368,0.04286026,0.04301394,77,78,1,79,8,32.03,5372.4811089642,0.591497738025348,0.5472386847535011,0.5915047529035421,0.5782214250194327
14,20,20,90,15,3.5,0.25,350,False,False,False,0,1,0.0,441.4646,5414.65,42.17,0.00015368,0.04286026,0.04301394,77,78,1,79,8,32.03,5372.4811089642,0.591497738025348,0.5472386847535011,0.5915047529035421,0.5782214250194327
14,20,20,90,15,3.5,0.25,350,False,False,True,0,0,0.0,441.312,5413.12,42.57,0.0,0.04299844,0.04299844,77,78,1,79,8,32.03,5370.5451445492,0.5887241154306839,0.5438364282892135,0.5887238953815956,0.5752577652784252
14,20,20,90,15,3.5,0.25,350,False,False,False,0,0,0.0,441.312,5413.12,42.57,0.0,0.04299844,0.04299844,77,78,1,79,8,32.03,5370.5451445492,0.5887241154306839,0.5438364282892135,0.5887238953815956,0.5752577652784252
14,30,20,90,15,3.5,0.5,750,True,False,False,0,1,0.0,441.0707,5410.71,45.22,4.524e-05,0.04291273,0.04295797,30,31,1,32,8,33.32,5365.490403912099,0.584338301983158,0.5349532464111677,0.5843435903960454,0.5695238429941384
14,30,20,90,15,3.5,0.5,750,True,False,True,0,1,0.0,441.0707,5410.71,45.22,4.524e-05,0.04291273,0.04295797,30,31,1,32,8,33.32,5365.490403912099,0.584338301983158,0.5349532464111677,0.5843435903960454,0.5695238429941384
14,30,20,90,15,3.5,0.5,750,True,False,False,0,0,0.0,440.9127,5409.13,45.63,0.0,0.04294198,0.04294198,30,31,1,32,8,33.32,5363.493238041399,0.5814665302272146,0.5314434347425255,0.5814718551773029,0.5664606665718256
14,30,20,90,15,3.5,0.5,750,True,False,True,0,0,0.0,440.9127,5409.13,45.63,0.0,0.04294198,0.04294198,30,31,1,32,8,33.32,5363.493238041399,0.5814665302272146,0.5314434347425255,0.5814718551773029,0.5664606665718256
14,30,20,90,15,3.5,0.25,750,False,False,False,0,1,0.0,440.7686,5407.69,22.43,8.111e-05,0.04303508,0.0431162,80,81,1,82,8,33.41,5385.253478066,0.5788474016827125,0.5696847974011151,0.5788545775095872,0.5761000555636082
14,30,20,90,15,3.5,0.25,750,False,False,True,0,1,0.0,440.7686,5407.69,22.43,8.111e-05,0.04303508,0.0431162,80,81,1,82,8,33.41,5385.253478066,0.5788474016827125,0.5696847974011151,0.5788545775095872,0.5761000555636082
14,30,20,90,15,3.5,0.25,750,False,False,False,0,0,0.0,440.688,5406.88,22.65,0.0,0.04310802,0.04310802,80,81,1,82,8,33.41,5384.231788458599,0.5773824345717693,0.5678892839896389,0.5773823588214986,0.574534474247076
14,30,20,90,15,3.5,0.25,750,False,False,True,0,0,0.0,440.688,5406.88,22.65,0.0,0.04310802,0.04310802,80,81,1,82,8,33.41,5384.231788458599,0.5773824345717693,0.5678892839896389,0.5773823588214986,0.574534474247076
14,20,20,90,15,3.5,0.5,500,True,False,False,0,1,0.0,440.4157,5404.16,67.5,6.725e-05,0.04265991,0.04272716,28,29,1,30,8,31.92,5336.6620202588,0.5724331722354199,0.4842903551516748,0.5724386121158146,0.5459914150863753
14,20,20,90,15,3.5,0.5,500,True,False,True,0,1,0.0,440.4157,5404.16,67.5,6.725e-05,0.04265991,0.04272716,28,29,1,30,8,31.92,5336.6620202588,0.5724331722354199,0.4842903551516748,0.5724386121158146,0.5459914150863753
