tipo,datetime,precio,pos_en_racha,precio_inicio,pct_vs_inicio,racha_id
BUY,2024-11-26 19:00:00,91554.11,4,97136.0,-5.7465,231
SELL,2024-12-01 21:00:00,97780.0,1,97780.0,0.0,232
BUY,2024-12-02 10:00:00,94820.41,1,94820.41,0.0,233
BUY,2024-12-02 12:00:00,94766.0,2,94820.41,-0.0574,233
BUY,2024-12-02 17:00:00,94395.0,3,94820.41,-0.4486,233
SELL,2024-12-04 06:00:00,96714.41,1,96714.41,0.0,234
SELL,2024-12-05 12:00:00,103295.99,2,96714.41,6.8052,234
BUY,2024-12-09 07:00:00,98328.0,1,98328.0,0.0,235
BUY,2024-12-09 10:00:00,98272.04,2,98328.0,-0.0569,235
BUY,2024-12-09 15:00:00,97508.58,3,98328.0,-0.8334,235
SELL,2024-12-11 12:00:00,98493.04,1,98493.04,0.0,236
SELL,2024-12-11 19:00:00,101141.01,2,98493.04,2.6885,236
SELL,2024-12-11 22:00:00,101888.0,3,98493.04,3.4469,236
SELL,2024-12-15 16:00:00,103490.0,4,98493.04,5.0734,236
SELL,2024-12-17 13:00:00,107620.09,5,98493.04,9.2667,236
BUY,2024-12-18 23:00:00,100000.0,1,100000.0,0.0,237
BUY,2024-12-22 22:00:00,94250.35,2,100000.0,-5.7496,237
BUY,2024-12-23 01:00:00,93771.37,3,100000.0,-6.2286,237
BUY,2024-12-23 18:00:00,92690.0,4,100000.0,-7.31,237
SELL,2024-12-25 23:00:00,99569.15,1,99569.15,0.0,238
BUY,2024-12-29 16:00:00,93600.0,1,93600.0,0.0,239
BUY,2024-12-29 19:00:00,93367.52,2,93600.0,-0.2484,239
SELL,2025-01-02 08:00:00,96211.54,1,96211.54,0.0,240
SELL,2025-01-02 16:00:00,97650.0,2,96211.54,1.4951,240
SELL,2025-01-02 19:00:00,97777.0,3,96211.54,1.6271,240
SELL,2025-01-03 18:00:00,98697.86,4,96211.54,2.5842,240
SELL,2025-01-05 22:00:00,98745.45,5,96211.54,2.6337,240
SELL,2025-01-06 12:00:00,99713.13,6,96211.54,3.6395,240
SELL,2025-01-07 00:00:00,102724.38,7,96211.54,6.7693,240
BUY,2025-01-07 17:00:00,96577.0,1,96577.0,0.0,241
BUY,2025-01-08 03:00:00,96216.83,2,96577.0,-0.3729,241
BUY,2025-01-09 02:00:00,93422.89,3,96577.0,-3.2659,241
BUY,2025-01-09 07:00:00,93186.38,4,96577.0,-3.5108,241
SELL,2025-01-10 09:00:00,95000.55,1,95000.55,0.0,242
BUY,2025-01-13 14:00:00,89256.69,1,89256.69,0.0,243
SELL,2025-01-15 04:00:00,97724.96,1,97724.96,0.0,244
SELL,2025-01-15 19:00:00,99990.0,2,97724.96,2.3178,244
SELL,2025-01-16 00:00:00,100866.66,3,97724.96,3.2148,244
SELL,2025-01-16 19:00:00,100448.72,4,97724.96,2.7872,244
SELL,2025-01-17 19:00:00,105865.22,5,97724.96,8.3298,244
SELL,2025-01-19 06:00:00,105634.78,6,97724.96,8.094,244
SELL,2025-01-24 13:00:00,105793.61,7,97724.96,8.2565,244
BUY,2025-01-25 10:00:00,104106.09,1,104106.09,0.0,245
BUY,2025-01-31 09:00:00,103936.54,2,104106.09,-0.1629,245
BUY,2025-02-02 03:00:00,99148.91,3,104106.09,-4.7617,245
BUY,2025-02-02 16:00:00,98075.02,4,104106.09,-5.7932,245
BUY,2025-02-02 21:00:00,96573.47,5,104106.09,-7.2355,245
SELL,2025-02-10 04:00:00,97170.0,1,97170.0,0.0,246
SELL,2025-02-11 04:00:00,98193.74,2,97170.0,1.0536,246
BUY,2025-02-12 03:00:00,95100.0,1,95100.0,0.0,247
SELL,2025-02-12 21:00:00,97908.99,1,97908.99,0.0,248
BUY,2025-02-13 11:00:00,95599.57,1,95599.57,0.0,249
BUY,2025-02-16 18:00:00,96609.05,2,95599.57,1.0559,249
BUY,2025-02-16 22:00:00,96570.47,3,95599.57,1.0156,249
BUY,2025-02-17 04:00:00,96013.0,4,95599.57,0.4325,249
SELL,2025-02-19 21:00:00,96490.37,1,96490.37,0.0,250
SELL,2025-02-20 18:00:00,98436.0,2,96490.37,2.0164,250
SELL,2025-02-21 12:00:00,98957.93,3,96490.37,2.5573,250
BUY,2025-02-21 17:00:00,96832.01,1,96832.01,0.0,251
BUY,2025-02-24 03:00:00,95311.0,2,96832.01,-1.5708,251
BUY,2025-02-24 13:00:00,95339.35,3,96832.01,-1.5415,251
BUY,2025-02-24 19:00:00,93666.22,4,96832.01,-3.2694,251
BUY,2025-02-24 21:00:00,93618.0,5,96832.01,-3.3192,251
BUY,2025-02-25 10:00:00,86888.1,6,96832.01,-10.2692,251
BUY,2025-02-25 15:00:00,86050.99,7,96832.01,-11.1337,251
BUY,2025-02-26 18:00:00,83418.0,8,96832.01,-13.8529,251
BUY,2025-02-28 01:00:00,81111.0,9,96832.01,-16.2353,251
BUY,2025-02-28 04:00:00,79400.0,10,96832.01,-18.0023,251
SELL,2025-02-28 18:00:00,85120.0,1,85120.0,0.0,252
SELL,2025-03-02 00:00:00,86318.18,2,85120.0,1.4076,252
SELL,2025-03-02 06:00:00,86589.97,3,85120.0,1.7269,252
SELL,2025-03-05 08:00:00,87924.68,4,85120.0,3.295,252
SELL,2025-03-05 12:00:00,90933.82,5,85120.0,6.8301,252
SELL,2025-03-05 20:00:00,90555.0,6,85120.0,6.3851,252
BUY,2025-03-07 20:00:00,86544.27,1,86544.27,0.0,253
BUY,2025-03-08 01:00:00,85218.47,2,86544.27,-1.5319,253
BUY,2025-03-09 21:00:00,81555.0,3,86544.27,-5.765,253
BUY,2025-03-10 16:00:00,78992.1,4,86544.27,-8.7264,253
BUY,2025-03-11 00:00:00,76606.0,5,86544.27,-11.4835,253
SELL,2025-03-15 01:00:00,84583.04,1,84583.04,0.0,254
SELL,2025-03-16 04:00:00,84418.0,2,84583.04,-0.1951,254
BUY,2025-03-16 19:00:00,82562.36,1,82562.36,0.0,255
BUY,2025-03-18 12:00:00,82330.38,2,82562.36,-0.281,255
SELL,2025-03-19 05:00:00,83320.0,1,83320.0,0.0,256
SELL,2025-03-19 13:00:00,84343.56,2,83320.0,1.2285,256
SELL,2025-03-23 13:00:00,85108.47,3,83320.0,2.1465,256
SELL,2025-03-23 22:00:00,85679.18,4,83320.0,2.8315,256
SELL,2025-03-24 04:00:00,86932.47,5,83320.0,4.3357,256
SELL,2025-03-24 08:00:00,87519.38,6,83320.0,5.0401,256
SELL,2025-03-25 17:00:00,88321.27,7,83320.0,6.0025,256
BUY,2025-03-26 16:00:00,86391.3,1,86391.3,0.0,257
BUY,2025-03-29 06:00:00,83672.74,2,86391.3,-3.1468,257
BUY,2025-03-29 17:00:00,81644.81,3,86391.3,-5.4942,257
BUY,2025-03-31 00:00:00,81278.52,4,86391.3,-5.9182,257
BUY,2025-03-31 09:00:00,81339.65,5,86391.3,-5.8474,257
SELL,2025-04-02 20:00:00,88500.0,1,88500.0,0.0,258
BUY,2025-04-06 10:00:00,82716.49,1,82716.49,0.0,259
BUY,2025-04-06 20:00:00,78539.44,2,82716.49,-5.0498,259
BUY,2025-04-06 22:00:00,77800.0,3,82716.49,-5.9438,259
BUY,2025-04-07 04:00:00,76666.0,4,82716.49,-7.3147,259
BUY,2025-04-08 19:00:00,76334.65,5,82716.49,-7.7153,259
BUY,2025-04-08 22:00:00,76239.9,6,82716.49,-7.8299,259
SELL,2025-04-09 16:00:00,78361.59,1,78361.59,0.0,260
SELL,2025-04-09 20:00:00,83267.57,2,78361.59,6.2607,260
SELL,2025-04-11 13:00:00,83333.0,3,78361.59,6.3442,260
SELL,2025-04-11 21:00:00,84300.0,4,78361.59,7.5782,260
SELL,2025-04-12 20:00:00,85905.0,5,78361.59,9.6264,260
SELL,2025-04-13 01:00:00,86100.0,6,78361.59,9.8753,260
BUY,2025-04-13 19:00:00,83050.0,1,83050.0,0.0,261
BUY,2025-04-13 21:00:00,83034.23,2,83050.0,-0.019,261
SELL,2025-04-15 08:00:00,85990.0,1,85990.0,0.0,262
BUY,2025-04-16 08:00:00,83140.89,1,83140.89,0.0,263
SELL,2025-04-19 08:00:00,85396.0,1,85396.0,0.0,264
SELL,2025-04-19 13:00:00,85498.77,2,85396.0,0.1203,264
SELL,2025-04-20 23:00:00,85298.0,3,85396.0,-0.1148,264
SELL,2025-04-21 05:00:00,87738.0,4,85396.0,2.7425,264
SELL,2025-04-21 09:00:00,87795.26,5,85396.0,2.8096,264
SELL,2025-04-21 14:00:00,88465.99,6,85396.0,3.595,264
SELL,2025-04-22 11:00:00,88701.93,7,85396.0,3.8713,264
SELL,2025-04-22 17:00:00,91480.0,8,85396.0,7.1245,264
SELL,2025-04-23 00:00:00,93909.05,9,85396.0,9.9689,264
SELL,2025-04-23 13:00:00,94696.05,10,85396.0,10.8905,264
SELL,2025-04-29 14:00:00,95300.0,11,85396.0,11.5977,264
SELL,2025-05-01 12:00:00,96463.18,12,85396.0,12.9598,264
SELL,2025-05-02 00:00:00,97052.48,13,85396.0,13.6499,264
SELL,2025-05-02 03:00:00,97233.1,14,85396.0,13.8614,264
BUY,2025-05-03 17:00:00,95869.68,1,95869.68,0.0,265
BUY,2025-05-04 13:00:00,95209.07,2,95869.68,-0.6891,265
BUY,2025-05-05 15:00:00,93613.66,3,95869.68,-2.3532,265
SELL,2025-05-08 08:00:00,99800.0,1,99800.0,0.0,266
SELL,2025-05-08 17:00:00,101707.02,2,99800.0,1.9108,266
SELL,2025-05-09 06:00:00,103261.71,3,99800.0,3.4686,266
SELL,2025-05-11 09:00:00,104469.23,4,99800.0,4.6786,266
SELL,2025-05-13 18:00:00,104428.58,5,99800.0,4.6379,266
BUY,2025-05-15 14:00:00,101383.07,1,101383.07,0.0,267
SELL,2025-05-18 22:00:00,105979.99,1,105979.99,0.0,268
BUY,2025-05-19 12:00:00,102126.16,1,102126.16,0.0,269
SELL,2025-05-19 23:00:00,105829.99,1,105829.99,0.0,270
SELL,2025-05-22 02:00:00,110981.96,2,105829.99,4.8682,270
SELL,2025-05-22 11:00:00,111326.2,3,105829.99,5.1934,270
BUY,2025-05-25 07:00:00,107454.54,1,107454.54,0.0,271
BUY,2025-05-25 15:00:00,106600.64,2,107454.54,-0.7947,271
SELL,2025-05-26 06:00:00,109951.2,1,109951.2,0.0,272
BUY,2025-05-28 19:00:00,106938.24,1,106938.24,0.0,273
BUY,2025-05-29 23:00:00,105322.86,2,106938.24,-1.5106,273
BUY,2025-05-31 09:00:00,103482.55,3,106938.24,-3.2315,273
SELL,2025-06-01 20:00:00,105300.0,1,105300.0,0.0,274
SELL,2025-06-02 07:00:00,105438.87,2,105300.0,0.1319,274
BUY,2025-06-05 13:00:00,104303.64,1,104303.64,0.0,275
SELL,2025-06-07 18:00:00,105884.46,1,105884.46,0.0,276
SELL,2025-06-08 16:00:00,106320.77,2,105884.46,0.4121,276
SELL,2025-06-09 14:00:00,108000.0,3,105884.46,1.998,276
SELL,2025-06-10 13:00:00,109900.81,4,105884.46,3.7931,276
BUY,2025-06-11 21:00:00,108367.94,1,108367.94,0.0,277
BUY,2025-06-12 03:00:00,107730.0,2,108367.94,-0.5887,277
BUY,2025-06-12 19:00:00,106680.0,3,108367.94,-1.5576,277
BUY,2025-06-12 22:00:00,105726.65,4,108367.94,-2.4373,277
BUY,2025-06-14 18:00:00,104359.08,5,108367.94,-3.6993,277
BUY,2025-06-14 20:00:00,104300.0,6,108367.94,-3.7538,277
SELL,2025-06-16 14:00:00,107784.26,1,107784.26,0.0,278
SELL,2025-06-16 16:00:00,107906.98,2,107784.26,0.1139,278
SELL,2025-06-16 22:00:00,108952.38,3,107784.26,1.0838,278
BUY,2025-06-18 17:00:00,103615.33,1,103615.33,0.0,279
BUY,2025-06-21 23:00:00,100837.9,2,103615.33,-2.6805,279
BUY,2025-06-22 20:00:00,98200.0,3,103615.33,-5.2264,279
SELL,2025-06-23 17:00:00,102690.0,1,102690.0,0.0,280
SELL,2025-06-24 06:00:00,105811.0,2,102690.0,3.0392,280
SELL,2025-06-24 14:00:00,105665.52,3,102690.0,2.8976,280
SELL,2025-06-26 02:00:00,108039.05,4,102690.0,5.2089,280
BUY,2025-07-01 13:00:00,106301.04,1,106301.04,0.0,281
BUY,2025-07-01 19:00:00,105387.68,2,106301.04,-0.8592,281
BUY,2025-07-02 01:00:00,105100.19,3,106301.04,-1.1297,281
SELL,2025-07-02 13:00:00,107998.0,1,107998.0,0.0,282
SELL,2025-07-03 08:00:00,109580.0,2,107998.0,1.4648,282
SELL,2025-07-03 13:00:00,110529.18,3,107998.0,2.3437,282
BUY,2025-07-04 19:00:00,107245.0,1,107245.0,0.0,283
SELL,2025-07-07 03:00:00,109700.0,1,109700.0,0.0,284
BUY,2025-07-07 16:00:00,107906.25,1,107906.25,0.0,285
SELL,2025-07-10 02:00:00,111581.0,1,111581.0,0.0,286
SELL,2025-07-10 14:00:00,111319.24,2,111581.0,-0.2346,286
SELL,2025-07-11 09:00:00,118869.98,3,111581.0,6.5325,286
SELL,2025-07-13 11:00:00,118086.66,4,111581.0,5.8304,286
SELL,2025-07-13 19:00:00,119488.0,5,111581.0,7.0863,286
SELL,2025-07-14 07:00:00,123218.0,6,111581.0,10.4292,286
BUY,2025-07-15 14:00:00,115736.92,1,115736.92,0.0,287
SELL,2025-07-16 18:00:00,119904.13,1,119904.13,0.0,288
SELL,2025-07-16 20:00:00,119933.89,2,119904.13,0.0248,288
SELL,2025-07-18 06:00:00,120820.71,3,119904.13,0.7644,288
BUY,2025-07-18 18:00:00,117235.0,1,117235.0,0.0,289
BUY,2025-07-19 19:00:00,117605.26,2,117235.0,0.3158,289
SELL,2025-07-22 09:00:00,118656.0,1,118656.0,0.0,290
SELL,2025-07-22 23:00:00,120247.8,2,118656.0,1.3415,290
BUY,2025-07-23 12:00:00,117799.87,1,117799.87,0.0,291
BUY,2025-07-25 14:00:00,114908.0,2,117799.87,-2.4549,291
SELL,2025-07-26 08:00:00,117615.12,1,117615.12,0.0,292
SELL,2025-07-26 13:00:00,118220.0,2,117615.12,0.5143,292
SELL,2025-07-26 19:00:00,118297.35,3,117615.12,0.5801,292
SELL,2025-07-27 02:00:00,118358.18,4,117615.12,0.6318,292
SELL,2025-07-28 02:00:00,119800.0,5,117615.12,1.8577,292
BUY,2025-07-29 02:00:00,117450.0,1,117450.0,0.0,293
BUY,2025-08-01 18:00:00,113669.01,2,117450.0,-3.2192,293
BUY,2025-08-01 22:00:00,112722.58,3,117450.0,-4.025,293
BUY,2025-08-03 00:00:00,111920.0,4,117450.0,-4.7084,293
SELL,2025-08-04 00:00:00,114914.29,1,114914.29,0.0,294
SELL,2025-08-04 17:00:00,115720.0,2,114914.29,0.7011,294
BUY,2025-08-05 12:00:00,113500.01,1,113500.01,0.0,295
SELL,2025-08-07 22:00:00,117621.0,1,117621.0,0.0,296
SELL,2025-08-08 00:00:00,117630.0,2,117621.0,0.0077,296
SELL,2025-08-10 11:00:00,118500.0,3,117621.0,0.7473,296
BUY,2025-08-12 09:00:00,118400.01,1,118400.01,0.0,297
SELL,2025-08-12 20:00:00,120324.43,1,120324.43,0.0,298
SELL,2025-08-13 19:00:00,122839.47,2,120324.43,2.0902,298
BUY,2025-08-14 16:00:00,117407.09,1,117407.09,0.0,299
SELL,2025-08-17 13:00:00,118575.0,1,118575.0,0.0,300
BUY,2025-08-18 06:00:00,114878.71,1,114878.71,0.0,301
BUY,2025-08-18 09:00:00,114640.14,2,114878.71,-0.2077,301
BUY,2025-08-19 23:00:00,112732.58,3,114878.71,-1.8682,301
SELL,2025-08-20 21:00:00,114476.13,1,114476.13,0.0,302
BUY,2025-08-21 14:00:00,112913.39,1,112913.39,0.0,303
SELL,2025-08-22 18:00:00,117429.05,1,117429.05,0.0,304
BUY,2025-08-24 05:00:00,114930.65,1,114930.65,0.0,305
BUY,2025-08-24 12:00:00,114597.55,2,114930.65,-0.2898,305
BUY,2025-08-25 10:00:00,110939.4,3,114930.65,-3.4727,305
BUY,2025-08-26 00:00:00,108854.19,4,114930.65,-5.2871,305
SELL,2025-08-28 13:00:00,113485.9,1,113485.9,0.0,306
BUY,2025-08-29 13:00:00,108900.0,1,108900.0,0.0,307
BUY,2025-08-29 18:00:00,108101.07,2,108900.0,-0.7336,307
BUY,2025-08-30 01:00:00,107350.1,3,108900.0,-1.4232,307
BUY,2025-09-01 02:00:00,107425.42,4,108900.0,-1.3541,307
SELL,2025-09-02 08:00:00,110711.1,1,110711.1,0.0,308
SELL,2025-09-03 17:00:00,112575.27,2,110711.1,1.6838,308
SELL,2025-09-05 12:00:00,113384.62,3,110711.1,2.4149,308
BUY,2025-09-05 17:00:00,110206.96,1,110206.96,0.0,309
SELL,2025-09-11 06:00:00,114459.65,1,114459.65,0.0,310
SELL,2025-09-12 16:00:00,115514.77,2,114459.65,0.9218,310
SELL,2025-09-16 20:00:00,116908.83,3,114459.65,2.1398,310
SELL,2025-09-17 02:00:00,117077.16,4,114459.65,2.2868,310
SELL,2025-09-17 05:00:00,117214.0,5,114459.65,2.4064,310
BUY,2025-09-17 16:00:00,115386.21,1,115386.21,0.0,311
SELL,2025-09-18 18:00:00,117900.0,1,117900.0,0.0,312
BUY,2025-09-19 18:00:00,115382.98,1,115382.98,0.0,313
BUY,2025-09-21 22:00:00,115188.0,2,115382.98,-0.169,313
BUY,2025-09-22 05:00:00,113623.0,3,115382.98,-1.5253,313
BUY,2025-09-22 17:00:00,112250.89,4,115382.98,-2.7145,313
SELL,2025-09-24 17:00:00,113940.0,1,113940.0,0.0,314
BUY,2025-09-25 11:00:00,111283.63,1,111283.63,0.0,315
BUY,2025-09-26 10:00:00,108697.42,2,111283.63,-2.324,315
SELL,2025-09-29 12:00:00,112515.0,1,112515.0,0.0,316
SELL,2025-09-29 19:00:00,114390.93,2,112515.0,1.6673,316
SELL,2025-09-30 00:00:00,114758.0,3,112515.0,1.9935,316
BUY,2025-09-30 16:00:00,112800.0,1,112800.0,0.0,317
SELL,2025-10-01 22:00:00,118080.0,1,118080.0,0.0,318
SELL,2025-10-02 18:00:00,120663.96,2,118080.0,2.1883,318
SELL,2025-10-04 04:00:00,122522.0,3,118080.0,3.7619,318
